Id,ProductId,Score,Time,Summary,Text,HelpfulnessNumerator,HelpfulnessDenominator,ReviewDate,HelpfulnessRatio
81361,B00061KYD6,1,1345939200,"Nothing to scream about, Blan Tasting !!","Okay,<br /><br />I bought a case (4) Jars of this ""Kauffman Pennsylvania"" brand Pumpkin Butter.<br /><br />At first I thought I got a batch of rotten butter due to the 100 degree heat. Bitter Blan taste.<br /><br />Turns out that my 32 year daughter likes this product because It's low in Sugar compaired to the other brands.<br /><br />I find It very Bland, Almost like the canned Pumpkin that you buy to use to make Pumpkin Pies. I had to add Cinnimon to my Peanut Butter & Pumpkin Butter sandwich.<br /><br />No Cinnimon and clove flavor at all. (Bland) !!<br /><br />I myself love Trader Joe's brand. It Bursts in my mouth with Flavor !!<br /><br />I love Trader Joe's Pumpkin butter so much, I just bought a case of 24 Jars at $2.50 a jar. Normal price, Not Bulk price.<br /><br />I see others here on Amazon.com selling the Trader Joe's Pumpkin Butter for $14.50 a jar !!<br /><br />I'm no way affiliated with or nor am I an employee with Trader Joe's<br /><br />I just love Trader Joe's Pumpkin Butter, Love it !!",0,0,2012-08-26,0.0
408939,B000XSGMHO,3,1219622400,Better option than the name brand,"While these are a better alternative than the name brand, they are still quite high in sugar and calories.  A pack of 2 is 400 cals.",0,0,2008-08-25,0.0
393950,B000WVY4PE,5,1302652800,Natural Calm,This is an amazing product. I had bought it years ago and really liked the way it made me feel. I lost contact with this brand and found it again and am back on it and feel great.,2,2,2011-04-13,1.0
132421,B00394QWH4,1,1344988800,OMG YUCK!,"I do not even know where to start, horrible texture, grainy, sweet, no flavor...<br />Is there really chocolate in it? If i did not live so far from the store I would have<br />taken it back, did I say overpriced? I would not even try the other flavors, yuck!",1,2,2012-08-15,0.5
479406,B000AQJRWG,4,1169078400,Really Good Stuff,"The product arrived packaged well.  The noodles were cold, and after reading the cooking directions, we had great fun.",1,2,2007-01-18,0.5
415484,B0018CLGKW,5,1245715200,Great food for cats or kittens with sensitive stomachs or food allergies,"My 9 month old kitten has had trouble with diarrhea since we got him and it doesn't seem to have a medical cause, he either has a food allergy or just a sensitive stomach. We gradually switched him to this food about 3 weeks ago and have had good success with it. The diarrhea has stopped and he really seems to like this food. I did a slow switch, adding small amounts to the dry food he had been eating and eventually feeding him 100% Natural Balance. We're very happy with how well this food has worked for our cat and plan to keep him on it. The nutrition content is excellent and for a premium food, the price is quite reasonable. I'd rather pay for a quality food like this and have a healthy cat than buy a poor quality cheap food and end up spending more in vet bills. My kitten's coat is very shiny and soft, his weight is perfect and even my other cat, a very picky eater, likes this food. I like the limited ingredients in this formula which is great for cats that might have allergies or be sensitive to the ingredients in other foods. Overall, I'm thrilled I found this food and my kitty is too!",6,6,2009-06-23,1.0
171054,B0001W9QIY,5,1300665600,"WOW, is all I can say.","Opened this up today, and had it with rosemary and olive oil triscuits topped with brie cheese and this salsa ... It was beyond delicious.  Sweet and hot, what a combonation.",5,5,2011-03-21,1.0
511646,B001EQ5DO2,5,1322784000,Great!,"The pistachios are delicious, no difference between these and the more expensive brands - especially the small packages available at grocery store. These are the least expensive pistachios out there. Very few duds you can't open, perhaps 1%, if that.",0,0,2011-12-02,0.0
344121,B008J1HO4C,5,1307318400,"Delicious, nutritious and sooo good.","Homemakers on a tight budget, take note.<br />My little secrets for super, tasty and very economical breakfasts.<br />Take one egg, beat it well in a simple stainless bowl, thoroughly coat a portion (1 cup) of oatmeal. Using a large fry pan, with a little dab of earl, on medium to high heat, CONTINUOUSLY stir fry kernels until they are separate. Three to ten minutes, depending on the heat output of your stove.<br />To make it toothy, I add only a  tad over 3 cups of water. Ten minutes on the lowest heat (covered) and let it sit a few hours left to cool down. No point enriching the utility company and/or spoiling good food by making your fridge work past its capacity.<br />Important. Do not stir at all, period, basta, etc.<br />Having done so, creates a bit of a nice toothy textured meal.<br />Overnight in the icebox. Formula can be safely doubled for larger broods.<br />Garnish with maple syrup, honey, fruit etc. Use your imagination.<br />I generally stopped using white sugar almost 40 years ago. Although I am not an academic, and ain't gotten any degrees, empirically, it appears to me that white sugar avoidance does NOT kill you, it may even possibly be good for you. Use your good judgement and lead by example.<br />An exotic and excellent treat for children of all ages.<br />Heads and tails better than anything ""Quaker"".<br />BTW: This is the same way I prepare another of my favorite breakfast treats which should appeal to any good cook, namely , buckwheat (kasha).<br />A final comment, using Amazon auto reorder, this has to be one of the best and cheapest ways to provide a proper breakfast.<br />Enjoy and prosper.",6,7,2011-06-06,0.8571428571428571
52073,B0078DQ358,5,1350432000,VERY GOOD!,"These crackers remind me of regular ""gluten"" crackers. They are so good. A nice find since being gluten-free. The toasted onion flavor is really great.",0,0,2012-10-17,0.0
430789,B006Q7YG2O,3,1341619200,Some Do; Some Don't,"I have about 20 cats so gave this product a true test. Results: some like it very much; some didn't...so it probably depends upon when you give your cats this product...<br /><br />Striper was my first taste tester...she went after it right away...but left it shortly thereafter...In fact, most of the cats and kittens did... it was too big for them! When I broke it down for Striper, she ate it all...so did the kittens who even fought over it. But, again, grown cats sniffed and left it alone...<br /><br />Now I feed my cats both dry and canned food and they might be spoiled but given the size and mess of breaking them down into pieces, I wouldn't buy them again...that's my opinion...<br /><br />The cats, like I said could take it or leave it... Probably depends upon their regular diets, but this wasn't a treat in my opinion...",1,1,2012-07-07,1.0
371149,B0017ZC8XY,5,1255910400,Hot and Roll,As Joe riffs this sauce rocks. It's Hotter than I expected. Really good taste. Enhances meets and chiken!,2,2,2009-10-19,1.0
182527,B008RWUKXK,5,1320883200,"Tastes good! Perhaps a little high in fat, though it's mostly from seeds & nuts.","Overall, I found this granola quite appealing. Seemed like more granola than clusters, or maybe the clusters all just settled to the bottom of the pouch? ;)<br /><br />Flavor's good. Quite crunchy. I like the fact it's got largely healthy-ish stuff in it. Oats, seeds, etc. Seem to recall it has a little of your typical vegetable oil. Not entirely sure why that's necessary, plenty of fats in the seeds & such. I'd kind of rather just have dextrose-based sugar for binding w/o the added fat in the oil or whatnot. I assume there's a way. But regardless, overall I thought it was quite nice. I'd give it a good thumbs up. Good for snacking on the go, or probably as topping for yogurt or ice cream. I suppose you could eat it like cereal, though you'd only get a couple bowls out of it. Maybe 2-3?",0,1,2011-11-10,0.0
378987,B005ZBZLPI,5,1347494400,French Roast Coffee,It took me 20 years to find out French Roast was my coffee.Most coffees have no taste. If you add to much coffee it gets bitter like Starbucks. San Francisco coffee taste great in the Keurig 1 cup and it is priced right. I will buy more. I also use The French Roast regular from Costco.,0,0,2012-09-13,0.0
409230,B000H299AS,5,1293494400,My friends love these things-- and there are a lot of them!!,"These are great tea biscuits. I was shocked at how many 24 really looked like once they arrived! They've lasted a long time, my friends love them and they are lower in fat. Great deal for the amount!",0,0,2010-12-28,0.0
365108,B000KFSJ08,5,1309392000,My Favorite,I really enjoy eating this natural stone ground mustard.  It is my favorite and have trouble finding it in our area.  I mainly use it on my sandwiches be they beef or ham.  Really good!,1,1,2011-06-30,1.0
